instante,latitude,longitude
2018-01-22 14:58:09.150,-8.05963983152,-34.88625712151
2018-01-22 14:58:09.180,-8.05311485152,-34.90528476286
2018-01-22 14:58:39.163,-8.05964878862,-34.8862753051
2018-01-22 14:58:39.180,-8.03726219533,-34.97325591374
2018-01-22 14:58:39.227,-8.05317417376,-34.90613769561
2018-01-22 14:59:09.163,-8.05960337693,-34.88632044993
2018-01-22 14:59:09.177,-8.0370231881,-34.97408013677
2018-01-22 14:59:09.240,-8.05326259738,-34.90656443688
2018-01-22 14:59:39.160,-8.05960337693,-34.88632044993
2018-01-22 14:59:39.177,-8.03657189737,-34.97581033877
2018-01-22 14:59:39.223,-8.05330640843,-34.90686397826
2018-01-22 15:00:09.160,-8.03635092233,-34.97664371512
2018-01-22 15:00:09.160,-8.05778055453,-34.88950499597
2018-01-22 15:00:09.190,-8.05375764244,-34.90897958722
2018-01-22 15:00:39.157,-8.03623121964,-34.97709663842
2018-01-22 15:00:39.157,-8.05753449384,-34.8899301904
2018-01-22 15:00:39.187,-8.0545350813,-34.90899230071
2018-01-22 15:01:09.157,-8.03633372214,-34.97833973196
2018-01-22 15:01:09.157,-8.05663558852,-34.8927289433
2018-01-22 15:01:09.203,-8.05620676714,-34.90917248081
2018-01-22 15:01:39.187,-8.05578342089,-34.89519227365
2018-01-22 15:01:39.200,-8.03625087675,-34.97864771217
2018-01-22 15:01:39.277,-8.05602743532,-34.91079532128
2018-01-22 15:02:08.980,-8.05299104933,-34.89688460351
2018-01-22 15:02:08.997,-8.03633656115,-34.97962769227
2018-01-22 15:02:09.107,-8.05581802511,-34.91111181813
2018-01-22 15:02:38.760,-8.05292713635,-34.8970203686
2018-01-22 15:02:38.777,-8.03642652535,-34.97971882888
2018-01-22 15:02:38.823,-8.05486044532,-34.91289427478
2018-01-22 15:03:08.757,-8.05240297068,-34.89893187234
2018-01-22 15:03:08.773,-8.03762523194,-34.98047745686
2018-01-22 15:03:08.837,-8.05459594489,-34.91339192659
2018-01-22 15:03:38.740,-8.05242058988,-34.89903173345
2018-01-22 15:03:38.820,-8.05445919543,-34.91363619569
2018-01-22 15:04:08.740,-8.05256646527,-34.90071958538
2018-01-22 15:04:08.770,-8.05338327681,-34.91559042673
2018-01-22 15:04:38.753,-8.05268781956,-34.90184493229
2018-01-22 15:04:38.830,-8.0523350237,-34.91742685673
2018-01-22 15:05:08.750,-8.05271367943,-34.90211717729
2018-01-22 15:05:08.847,-8.05234410653,-34.91741782874
2018-01-22 15:05:38.767,-8.05274967324,-34.90215362855
2018-01-22 15:05:38.873,-8.05218918963,-34.9176801507
2018-01-22 15:06:08.733,-8.05293165513,-34.90385071953
2018-01-22 15:06:08.763,-8.05176068475,-34.91844914446
2018-01-22 15:06:38.747,-8.05296625936,-34.90418650102
2018-01-22 15:06:38.823,-8.05157830672,-34.91878390187
2018-01-22 15:07:08.743,-8.05310463127,-34.90553869752
2018-01-22 15:07:08.777,-8.05064833268,-34.92045759854
2018-01-22 15:07:38.743,-8.05319998848,-34.90641901115
2018-01-22 15:07:38.773,-8.05059375054,-34.92052990672
2018-01-22 15:08:08.740,-8.05322643542,-34.90656426767
2018-01-22 15:08:08.773,-8.05014690605,-34.9213532311
2018-01-22 15:08:38.740,-8.0533057759,-34.90700003728
2018-01-22 15:08:38.770,-8.04945375976,-34.92264706499
2018-01-22 15:09:08.753,-8.05411921933,-34.90899035214
2018-01-22 15:09:08.830,-8.04920754379,-34.92309943507
2018-01-22 15:09:38.737,-8.05468868497,-34.9090111621
2018-01-22 15:09:38.767,-8.04920754379,-34.92309943507
2018-01-22 15:10:08.717,-8.05468868497,-34.9090111621
2018-01-22 15:10:08.750,-8.04759374059,-34.92600347968
2018-01-22 15:10:38.747,-8.05581810965,-34.91109367686
2018-01-22 15:10:38.777,-8.04747510891,-34.92623875416
2018-01-22 15:11:08.747,-8.05496986155,-34.91269523082
2018-01-22 15:11:08.777,-8.04724688562,-34.92670934537
2018-01-22 15:11:38.743,-8.0545321962,-34.91349140591
2018-01-22 15:11:38.777,-8.04603450532,-34.92883519188
2018-01-22 15:12:08.743,-8.05437706952,-34.91379908412
2018-01-22 15:12:08.773,-8.04565165567,-34.9295045993
2018-01-22 15:12:38.740,-8.0541127376,-34.91426045225
2018-01-22 15:12:38.787,-8.04514113137,-34.93040923402
2018-01-22 15:13:08.737,-8.05230764802,-34.91748115225
2018-01-22 15:13:08.800,-8.04484923802,-34.93096115237
2018-01-22 15:13:38.767,-8.05198851917,-34.91806017638
2018-01-22 15:13:38.923,-8.04381905746,-34.93278850863
2018-01-22 15:14:08.767,-8.05147771659,-34.91902833709
2018-01-22 15:14:08.890,-8.04378285335,-34.93279740756
2018-01-22 15:14:38.763,-8.05058415819,-34.92064778021
2018-01-22 15:14:38.890,-8.04370954859,-34.93300568064
2018-01-22 15:15:08.777,-8.05041103155,-34.92093722566
2018-01-22 15:15:08.887,-8.0431806389,-34.93397371132
2018-01-22 15:15:38.777,-8.04941738565,-34.92269224659
2018-01-22 15:15:38.917,-8.04267015005,-34.93486926314
2018-01-22 15:16:08.760,-8.04879723971,-34.92384128991
2018-01-22 15:16:08.867,-8.0425514718,-34.93511360154
2018-01-22 15:16:38.773,-8.04769403606,-34.92582254189
2018-01-22 15:16:38.913,-8.04225061886,-34.93564732866
2018-01-22 15:17:08.757,-8.04742039836,-34.92633827196
2018-01-22 15:17:08.833,-8.0422049897,-34.93573781624
2018-01-22 15:17:38.753,-8.04711951128,-34.92688108416
2018-01-22 15:17:38.863,-8.04218669529,-34.93578308146
2018-01-22 15:18:08.783,-8.04668191061,-34.92765908345
2018-01-22 15:18:08.877,-8.04212294267,-34.93588255342
2018-01-22 15:18:38.547,-8.04616230633,-34.92857275101
2018-01-22 15:18:38.627,-8.04209565066,-34.93591870554
2018-01-22 15:19:07.313,-8.0450681261,-34.93055401641
2018-01-22 15:19:07.437,-8.04209547965,-34.93595498632
2018-01-22 15:19:37.310,-8.04410152817,-34.93231818293
2018-01-22 15:19:37.407,-8.04184025519,-34.93639822467
2018-01-22 15:20:07.513,-8.04369112632,-34.93307815695
2018-01-22 15:20:07.577,-8.04182196072,-34.93644348981
2018-01-22 15:20:37.527,-8.04362737418,-34.9331776298
