FINCoS Driver Log File.
 Driver Alias: producer
 Driver Address: 127.0.0.1
 Connection: capjs@rasppi
 Load generation start time: Sat Jul 27 19:58:53 GMT-03:00 2019
1564268365708,line55,-8.03096687129,-34.95500386016,true
1564268366578,line68,-8.06235811461,-34.88100846837,true
1564268367353,line287,-8.13053138801,-34.90116670633,true
1564268368069,line55,-8.03095783105,-34.95500381691,true
1564268368734,line68,-8.06131815218,-34.88303558965,true
1564268369356,line287,-8.12722804116,-34.89998079619,true
1564268369945,line55,-8.03096678507,-34.95502199986,true
1564268370505,line68,-8.06118137588,-34.88328894759,true
1564268371040,line287,-8.12722804116,-34.89998079619,true
1564268371552,line55,-8.03098477932,-34.95504022606,true
1564268372047,line68,-8.06084433019,-34.88384072449,true
1564268372521,line287,-8.12517036846,-34.89920902804,true
1564268372996,line55,-8.03099381956,-34.95504026931,true
1564268373429,line68,-8.06080800097,-34.8838768407,true
1564268373861,line287,-8.12282390427,-34.89832704379,true
1564268374283,line55,-8.0310028598,-34.95504031257,true
1564268374693,line68,-8.05976761036,-34.8859946531,true
1564268375093,line287,-8.12200248835,-34.89805101222,true
1564268375484,line55,-8.03099386268,-34.95503119947,true
1564268375867,line68,-8.05974898654,-34.88611249045,true
1564268376240,line287,-8.12109151318,-34.89759311417,true
1564268376606,line55,-8.0310028598,-34.95504031257,true
1564268376965,line68,-8.05969369938,-34.88633901048,true
1564268377317,line287,-8.12109151318,-34.89759311417,true
1564268377663,line55,-8.0310028598,-34.95504031257,true
1564268378002,line68,-8.05969369938,-34.88633901048,true
1564268378336,line287,-8.11705269195,-34.89514277876,true
1564268378665,line55,-8.03099381956,-34.95504026931,true
1564268378989,line68,-8.05793487145,-34.88936964711,true
1564268379306,line287,-8.11705269195,-34.89514277876,true
1564268379619,line55,-8.03098477932,-34.95504022606,true
1564268379929,line68,-8.05777101226,-34.88961380353,true
1564268380232,line287,-8.11359987644,-34.8930399853,true
1564268380533,line55,-8.03095757237,-34.95505823599,true
1564268380830,line68,-8.05659871443,-34.89288297799,true
1564268381123,line287,-8.11107569053,-34.89148590302,true
1564268381411,line55,-8.03092149764,-34.95503992328,true
1564268381696,line68,-8.05604924339,-34.89440434026,true
1564268381978,line287,-8.10991253437,-34.89081819814,true
1564268382257,line55,-8.03092145452,-34.95504899313,true
1564268382530,line68,-8.05413401621,-34.89605540445,true
1564268382804,line287,-8.10975030972,-34.89070857427,true
1564268383073,line55,-8.03092145452,-34.95504899313,true
1564268383339,line68,-8.05376264098,-34.8962078809,true
1564268383603,line287,-8.10732353504,-34.88959044025,true
1564268383863,line55,-8.03093071033,-34.95500368715,true
1564268384122,line68,-8.05264289379,-34.8978807744,true
1564268384377,line287,-8.10348041028,-34.88781253089,true
1564268384630,line55,-8.0309306241,-34.95502182684,true
1564268384884,line68,-8.05245633209,-34.89912260821,true
1564268385129,line287,-8.10007916696,-34.88627259001,true
1564268385376,line55,-8.03088525045,-34.95505788996,true
1564268385619,line68,-8.05246537262,-34.89912265034,true
1564268385861,line287,-8.099176787,-34.88590551115,true
1564268386100,line55,-8.03086725619,-34.95503966376,true
1564268386338,line68,-8.05264698937,-34.90090137727,true
1564268386574,line287,-8.09676726962,-34.88495989292,true
1564268386807,line55,-8.03084900326,-34.95507585663,true
1564268387038,line68,-8.05280341159,-34.90226272913,true
1564268387273,line287,-8.09575598099,-34.88468303363,true
1564268387498,line55,-8.03083096589,-34.95506670028,true
1564268387723,line68,-8.05299472817,-34.90389636826,true
1564268387947,line287,-8.09575598099,-34.88468303363,true
1564268388170,line55,-8.03088512111,-34.95508509949,true
1564268388392,line68,-8.05301146188,-34.90418671226,true
1564268388611,line287,-8.09077901199,-34.88370736408,true
1564268388829,line55,-8.03083204364,-34.95483995418,true
1564268389046,line68,-8.05321033573,-34.90613786477,true
1564268389261,line287,-8.09065261105,-34.88367048999,true
1564268389475,line55,-8.03190817734,-34.95477254221,true
1564268389700,line68,-8.05350746361,-34.9083434595,true
1564268389898,line287,-8.0890272701,-34.88323657115,true
1564268390106,line55,-8.03239157753,-34.9538769164,true
1564268390314,line68,-8.05357881678,-34.90855242201,true
1564268390521,line287,-8.08838208287,-34.88395024033,true
1564268390726,line55,-8.03430643781,-34.9504303515,true
1564268390930,line68,-8.05438139318,-34.90899158057,true
1564268391133,line287,-8.08792796099,-34.88440171588,true
1564268391337,line55,-8.03430643781,-34.9504303515,true
1564268391534,line68,-8.05494198722,-34.90897606576,true
1564268391733,line287,-8.0862844981,-34.88593626298,true
1564268391931,line55,-8.0363218798,-34.94673933334,true
1564268392128,line68,-8.05651067939,-34.90991771557,true
1564268392323,line287,-8.08497691616,-34.88717299689,true
1564268392518,line55,-8.03681426432,-34.94585279848,true
1564268392710,line68,-8.05472365377,-34.91314761485,true
1564268392904,line287,-8.08213472566,-34.8898631012,true
1564268393094,line55,-8.03752550299,-34.94456821266,true
1564268393298,line68,-8.05444090291,-34.91368146372,true
